"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"105813","1415476","KAMANA GROCERY","","3825 BARDSTOWN RD","","LOUISVILLE","KY","40218","PRE-PACKAGED RETAIL","38.1961000","-85.8445000","2018-09-24 00:00:00","99","","KAMANA GROCERY",""
"103334","1419522","SBTS COFFEE SHOP","","2825 LEXINGTON RD","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2476000","-85.6859000","2018-10-08 00:00:00","100","A","SBTS COFFEE SHOP",""
"34786","1419541","KINGFISH #2","","3021 UPPER RIVER RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2811000","-85.6995000","2018-10-05 00:00:00","100","A","KINGFISH #2",""
"90725","1419565","BELLARMINE SOFTBALL CONCESSIONS","","2001 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.1320000","-84.4220000","2018-10-05 00:00:00","100","A","BELLARMINE SOFTBALL CONCESSIONS",""
"104905","1423188","CARDINAL NUTRITION","","2631 S 3RD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2100000","-85.7627000","2018-10-23 00:00:00","100","A","CARDINAL NUTRITION",""
"33659","1425099","HOMEMADE ICE CREAM","","2525 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2227000","-85.6830000","2018-10-30 00:00:00","98","A","HOMEMADE ICE CREAM",""
"100533","1425101","EL NOPAL","","962 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2404000","-85.7248000","2018-10-30 00:00:00","98","A","EL NOPAL",""
"104623","1425107","RAMEN INOCHI","","2009 HIGHLAND AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2407000","-85.7238000","2018-10-30 00:00:00","95","A","RAMEN INOCHI",""
"78144","1425121","STARBUCKS #11181","","3103 S 3RD ST","","LOUISVILLE","KY","40214","FOOD SERVICE","38.2043000","-85.7636000","2018-10-31 00:00:00","96","A","STARBUCKS #11181",""
"34844","1425125","MOBY DICK","","2700 S 3RD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2099000","-85.7635000","2018-10-31 00:00:00","98","A","MOBY DICK",""
"36536","1425127","SPEEDWAY #9662","","4300 CRITTENDEN DR","","LOUISVILLE","KY","40209","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1930000","-85.7513000","2018-10-31 00:00:00","99","A","SPEEDWAY #9662",""
"36536","1425128","SPEEDWAY #9662","","4300 CRITTENDEN DR","","LOUISVILLE","KY","40209","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1930000","-85.7513000","2018-10-31 00:00:00","100","","SPEEDWAY #9662",""
"104908","1427010","AC HOTEL","","727 E MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2535000","-85.7388000","2018-11-06 00:00:00","97","A","AC HOTEL",""
"84615","1428881","LITTLE SMILES LEARNING ACADEMY","","1367 S 28TH ST","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2344000","-85.8006000","2018-11-14 00:00:00","98","A","LITTLE SMILES LEARNING ACADEMY",""
"105013","1428882","IRMA DEE'S BY MEKA","","1213 S 28TH ST","","LOUISVILLE","KY","40211","FOOD SERVICE","38.2375000","-85.8001000","2018-11-14 00:00:00","96","A","IRMA DEE'S BY MEKA",""
"97446","1428907","RAISING CANE'S","","5212 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1630000","-85.8318000","2018-11-14 00:00:00","","","RAISING CANE'S",""
"101476","1432704","HILLCREEK REHAB","","3116 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2104000","-85.6291000","2018-12-03 00:00:00","100","A","HILLCREEK REHAB",""
"106514","1432708","LANDMARK RECOVERY OF LOUISVILLE","","4112 FERN VALLEY RD","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1564000","-85.6846000","2018-11-29 00:00:00","97","","LANDMARK RECOVERY OF LOUISVILLE",""
"52594","1432712","OUTBACK STEAKHOUSE","","6520 SIGNATURE DR","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1541000",".0000000","2018-12-03 00:00:00","97","A","OUTBACK STEAKHOUSE",""
"34635","1434612","FRISCH'S BIG BOY #154","","4800 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2500000","-85.6280000","2018-12-03 00:00:00","","","FRISCH'S BIG BOY #154",""
"106411","1434646","LICKETY SPLIT FOOD MART","","5440 NEW CUT RD","","LOUISVILLE","KY","40214","PRE-PACKAGED RETAIL","38.1480000","-85.7661000","2018-12-10 00:00:00","100","","LICKETY SPLIT FOOD MART",""
"34233","1434648","HOLY SMOKES BBQ","","7508 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1423000","-85.6895000","2018-12-10 00:00:00","98","A","HOLY SMOKES BBQ",""
"40991","1434650","SPEEDWAY #9783","","4900 OUTER LOOP","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1373000",".0000000","2018-12-10 00:00:00","95","A","SPEEDWAY #9783",""
"105213","1434652","KAYFIELD ACADEMY III","","3800 NORTHUMBERLAND DR","","LOUISVILLE","KY","40245","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.3059000","-85.5230000","2018-12-10 00:00:00","98","A","KAYFIELD ACADEMY III",""
"102425","1434659","L'BADS ICE CREAM PARLOR","","2606 W MARKET ST","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2594000","-85.7941000","2018-12-10 00:00:00","91","A","L'BADS ICE CREAM PARLOR",""
"35993","1434676","SPEEDWAY #9685","","5510 BARDSTOWN RD","","LOUISVILLE","KY","40291","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1657000","-85.6009000","2018-12-10 00:00:00","98","","SPEEDWAY #9685",""
"92188","1436533","JETS PIZZA #007","","6523 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1514000","-85.5874000","2018-12-17 00:00:00","100","A","JETS PIZZA #007",""
"90186","1436538","MARK'S FEED STORE #5","","6501 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1525000","-85.5878000","2018-12-17 00:00:00","99","A","MARK'S FEED STORE #5",""
"80097","1436552","WALMART #4524","","5360 DIXIE HWY","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,001 SQ FT OR OVER","38.1573000","-85.8360000","2018-12-17 00:00:00","100","","WALMART #4524",""
"99344","1436553","CHICK-FIL-A","","6630 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","38.1543000","-85.8356000","2018-12-17 00:00:00","99","A","CHICK-FIL-A",""
"56899","1436563","WENDY'S #310","","193 OUTER LOOP","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1267000","-85.7747000","2018-12-17 00:00:00","93","A","WENDY'S #310",""
"77885","1436564","EL NOPAL","","6521 PARAMOUNT PARK DR","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1558000","-85.7121000","2018-12-17 00:00:00","95","A","EL NOPAL",""
"96757","1436565","POST","","1045 GOSS AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2276000","-85.7354000","2018-12-17 00:00:00","97","A","POST",""
"78307","1436580","PENN STATION","","3928 DUTCHMANS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2330000","-85.6360000","2018-12-14 00:00:00","98","A","PENN STATION",""
"83346","1436582","SUBWAY #1715","","2500 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2230000","-85.6847000","2018-12-14 00:00:00","97","A","SUBWAY #1715",""
"99555","1436588","MEXA STEAK TACOS","","3701 LEXINGTON RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2520000","-85.6609000","2018-12-17 00:00:00","100","A","MEXA STEAK TACOS",""
"106632","1437869","DINO'S ROCKFORD FOOD MART","","2710 ROCKFORD LN","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1784000","-85.8490000","2018-12-20 00:00:00","89","","DINO'S ROCKFORD FOOD MART",""
"106634","1437881","G&K MARKET","","3129 W MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40212","PRE-PACKAGED RETAIL","38.2565000","-86.8045000","2018-12-20 00:00:00","97","","G&K MARKET",""
"82399","1437889","MOBY DICK","","3741 PAMELA RAE DR","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3004000","-85.5413000","2018-12-21 00:00:00","95","A","MOBY DICK",""
"87808","1437890","CHINA 1","","11316 MAPLE BROOK DR","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3012000","-85.5447000","2018-12-21 00:00:00","98","A","CHINA 1",""
"86179","1437891","JEWISH MEDICAL EAST CAFE","","3920 DUTCHMANS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2327000","-85.6370000","2018-12-21 00:00:00","99","A","JEWISH MEDICAL EAST CAFE",""
"84753","1437912","MARATHON","","6000 MANSLICK RD","","LOUISVILLE","KY","40214","SUPERMARKET WITH PROCESSING","38.1698000","-85.7978000","2018-12-21 00:00:00","98","","MARATHON",""
"90593","1396294","CIRCLE K #4703330","","9110 BLUE LICK RD","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1178000","-85.6895000","2018-07-11 00:00:00","98","","CIRCLE K #4703330",""
"67334","1396301","STARBUCKS #2487","","972 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2399000","-85.7245000","2018-07-10 00:00:00","100","A","STARBUCKS #2487",""
"33201","1396304","ZA'S PIZZA & PUB","","1573 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2312000","-85.7052000","2018-07-11 00:00:00","97","A","ZA'S PIZZA & PUB",""
"80099","1396327","SUBWAY #43919","","7100 RAGGARD RD","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1715000","-85.8703000","2018-07-11 00:00:00","100","A","SUBWAY #43919",""
"95914","1396329","MURPHY USA #7533","","7000 RAGGARD RD","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1735000","-85.8704000","2018-07-11 00:00:00","98","","MURPHY USA #7533",""
"105403","1396335","WEST END MARKET","","4105 W MARKET ST","","LOUISVILLE","KY","40212","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2631000","-85.8163000","2018-06-27 00:00:00","97","","WEST END MARKET",""
"35017","1396336","HAYWOOD DAIRY STORE","","1449 S MCCLOSKEY","","LOUISVILLE","KY","40210","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2296000","-85.7871000","2018-06-27 00:00:00","99","A","HAYWOOD DAIRY STORE",""
"105093","1396342","FLAVOUR","","1767 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2288000","-85.7014000","2018-07-11 00:00:00","95","A","FLAVOUR",""
"98113","1399845","MCDONALD'S","","4622 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1221000","-85.8550000","2018-07-11 00:00:00","","","MCDONALD'S",""
"87377","1399888","CIRCLE K #4703311","","2911 BARDSTOWN RD","","LOUISVILLE","KY","40205","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2165000","-85.6757000","2018-07-25 00:00:00","95","A","CIRCLE K #4703311",""
"62821","1399891","UPPER HIGHLANDS SWIM CLUB","","2411 PARKDALE AVE","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2356000","-85.6208000","2018-07-25 00:00:00","100","A","UPPER HIGHLANDS SWIM CLUB",""
"89244","1399924","BP MINI MART, INC.","","1871 BERRY BLVD","","LOUISVILLE","KY","40215","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1968000","-86.7986000","2018-07-10 00:00:00","","","BP MINI MART, INC.",""
"86964","1399938","OLIVE GARDEN","","4811 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1379000","-85.6696000","2018-07-10 00:00:00","","","OLIVE GARDEN",""
"100858","1399980","CASH SAVERS","","3044 WILSON AVE","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2271000","-85.8067000","2018-07-09 00:00:00","","","CASH SAVERS",""
"105651","1403687","BRAVO CUCINA ITALIANA","","206 BULLITT LN","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2475000","-85.6168000","2018-08-09 00:00:00","100","A","BRAVO CUCINA ITALIANA",""
"59048","1403691","MR. GATTI'S","","4200 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1372000","-85.6824000","2018-08-02 00:00:00","","","MR. GATTI'S",""
"82484","1403702","STRIKE ZONE","","911 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.1924000","-85.7414000","2018-08-09 00:00:00","99","A","STRIKE ZONE",""
"47156","1403708","SPEEDWAY #9714","","4340 CANE RUN RD","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1986000","-85.8390000","2018-08-09 00:00:00","96","","SPEEDWAY #9714",""
"105596","1403714","SEAFOOD LADY","","3201 FERN VALLEY RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1574000","-85.7059000","2018-08-09 00:00:00","60","C","SEAFOOD LADY",""
"100723","1403716","AMERICAN LEGION IROQUOIS POST 229","","7323 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1539000","-85.8028000","2018-08-09 00:00:00","96","A","AMERICAN LEGION IROQUOIS POST 229",""
"96694","1403738","EL NOPAL","","3010 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2147000","-85.6754000","2018-08-09 00:00:00","98","A","EL NOPAL",""
"100057","1403739","YANG KEE NOODLE","","1004 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2396000","-85.7235000","2018-08-09 00:00:00","98","A","YANG KEE NOODLE",""
"89846","1403767","DIAMONDS PUB","","630 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2462000","-85.7328000","2018-08-09 00:00:00","93","A","DIAMONDS PUB",""
"100724","1403777","J GUMBO'S AMAZING CHICKEN EH3","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.1989000","-85.7418000","2018-08-09 00:00:00","100","A","J GUMBO'S AMAZING CHICKEN EH3",""
"90941","1403784","BURGER KING #887","","6902 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","38.1499000","-81.8376000","2018-07-25 00:00:00","","","BURGER KING #887",""
"60647","1403800","KROGER L-729","","3616 BUECHEL BYPASS","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,001 SQ FT OR OVER","38.1982000","-85.6636000","2018-08-07 00:00:00","","","KROGER L-729",""
"87477","1407584","SIMPLY THAI","","323 WALLACE AVE","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2521000","-85.6573000","2018-07-12 00:00:00","","","SIMPLY THAI",""
"101652","1407587","POD HSC","","500 S PRESTON ST","","LOUISVILLE","KY","40202","PRE-PACKAGED RETAIL","38.2495000","-85.7479000","2018-08-21 00:00:00","100","","POD HSC",""
"105727","1407614","MANSLICK LEARNING ACADEMY","","4441 MANSLICK RD","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1835000","-85.7997000","2018-08-22 00:00:00","100","A","MANSLICK LEARNING ACADEMY",""
"101829","1412102","SUBWAY #7327","","5400 PRESTON HWY","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1704000","-85.7089000","2018-09-11 00:00:00","99","A","SUBWAY #7327",""
"66448","1412105","JADE GARDEN","","4801 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1415000","-85.6708000","2018-09-11 00:00:00","95","A","JADE GARDEN",""
"84377","1412164","ST. MARY ACADEMY","","11311 ST. MARY LN","","PROSPECT","KY","40059","SCHOOL CAFETERIA OR FOOD SERVICE","38.1060000",".0000000","2018-09-11 00:00:00","100","A","ST. MARY ACADEMY",""
"90391","1415586","SALVATION ARMY CENTER OF HOPE","","911 S BROOK ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2408000","-85.7525000","2018-09-19 00:00:00","94","","SALVATION ARMY CENTER OF HOPE",""
"49416","1415608","SUBWAY","","539 W MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2558000","-85.7599000","2018-09-24 00:00:00","98","A","SUBWAY",""
"34996","1415609","LOS AZTECAS","","530 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2567000","-85.7596000","2018-09-24 00:00:00","95","A","LOS AZTECAS",""
"93571","1415610","NULU FOOD MART","","528 E LIBERTY ST","","LOUISVILLE","KY","40202","STATIONARY RESTRICTED CONCESSON","38.2510000","-85.7439000","2018-09-24 00:00:00","100","","NULU FOOD MART",""
"81481","1415785","HARDEE'S","","3459 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","38.1972000","-85.7828000","2018-09-23 00:00:00","","","HARDEE'S",""
"78133","1423209","MARATHON GRAB-N-GO","","3401 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","SUPERMARKET WITH PROCESSING","38.1999000","-85.6233000","2018-10-23 00:00:00","96","","MARATHON GRAB-N-GO",""
"58771","1423210","FAMILY DOLLAR #23185","","3417 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","PRE-PACKAGED RETAIL","38.1990000","-85.6220000","2018-10-23 00:00:00","96","","FAMILY DOLLAR #23185",""
"57754","1423211","LANCETA TRADING COMPANY","","3435 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","SUPERMARKET WITH PROCESSING","38.1985000","-85.6227000","2018-10-23 00:00:00","100","","LANCETA TRADING COMPANY",""
"88450","1423219","COMFORT INN","","4444 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1801000","-85.8180000","2018-10-23 00:00:00","98","A","COMFORT INN",""
"89770","1423220","DAIRY QUEEN","","6205 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1558000","-85.5894000","2018-10-23 00:00:00","94","A","DAIRY QUEEN",""
"34307","1423224","FERN BOWL SNACK BAR/LOUNGE","","5518 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1650000",".0000000","2018-10-23 00:00:00","96","A","FERN BOWL SNACK BAR/LOUNGE",""
"77732","1423227","WILTSHIRE PANTRY","","1310 E BRECKINRIDGE ST","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2404000","-85.7307000","2018-10-23 00:00:00","95","A","WILTSHIRE PANTRY",""
"93057","1423228","WILTSHIRE PANTRY BAKERY & DELI","","901 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2403000","-85.7311000","2018-10-23 00:00:00","100","A","WILTSHIRE PANTRY BAKERY & DELI",""
"33055","1425129","STOOGES","","7123 GRADE LN","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1460000",".0000000","2018-10-31 00:00:00","75","C","STOOGES",""
"99860","1425130","STORY TIME LEARNING ACADEMY","","8310 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1314000","-85.6834000","2018-10-31 00:00:00","98","A","STORY TIME LEARNING ACADEMY",""
"72441","1425131","AFC SUSHI @ KROGER #389","","5929 TIMBER RIDGE DR","","PROPSECT","KY","40059","FOOD SERVICE","38.3403000","-85.6214000","2018-10-31 00:00:00","98","A","AFC SUSHI @ KROGER #389",""
"88197","1425132","ANNIE'S PIZZA","","4771 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1847000","-85.8547000","2018-10-31 00:00:00","95","A","ANNIE'S PIZZA",""
"33988","1425135","SPEEDWAY #9640","","4720 DIXIE HWY","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1748000","-85.8234000","2018-10-31 00:00:00","96","A","SPEEDWAY #9640",""
"33988","1425136","SPEEDWAY #9640","","4720 DIXIE HWY","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1748000","-85.8234000","2018-10-31 00:00:00","96","","SPEEDWAY #9640",""
"63553","1425137","MCDONALD'S #22895","","12414 LAGRANGE RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2902000","-85.5111000","2018-10-31 00:00:00","93","A","MCDONALD'S #22895",""
"55674","1425211","CIRCLE K #4703232","","13401 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.6170000","-85.8861000","2018-10-31 00:00:00","95","","CIRCLE K #4703232",""
"61990","1425235","WALMART #589","","11901 STANDIFORD PLAZA DR","","LOUISVILLE","KY","40229","RETAIL-FOOD  10,001 SQ FT OR OVER","38.8880000","-85.6645000","2018-10-30 00:00:00","","","WALMART #589",""
"85763","1427236","IHOP","","1401 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2253000","-85.5780000","2018-11-07 00:00:00","98","A","IHOP",""
"94722","1427238","MOMMA'S MUSTARD PICKLES & BBQ","","119 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2446000","-85.5761000","2018-11-07 00:00:00","97","A","MOMMA'S MUSTARD PICKLES & BBQ",""
"96401","1427244","DOUBLE DRAGON II","","3133 S 2ND ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2036000","-85.7632000","2018-11-05 00:00:00","","","DOUBLE DRAGON II",""
"88495","1427253","SUBWAY","","5469 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1463000","-85.7751000","2018-11-07 00:00:00","100","A","SUBWAY",""
"103927","1427256","LATIN AMERICAN CORNER","","4000 TAYLOR BLVD","","LOUISVILLE","KY","40215","SUPERMARKET WITH PROCESSING","38.1862000","-85.7844000","2018-11-07 00:00:00","98","","LATIN AMERICAN CORNER",""
"82901","1427264","DOMINO'S PIZZA","","9551 US HWY 42","","PROSPECT","KY","40059","FOOD SERVICE","38.3396000","-85.5565000","2018-11-07 00:00:00","96","A","DOMINO'S PIZZA",""
"68655","1429067","HIKES POINT CHILD CARE","","3046 HUNSINGER LN","","LOUISVILLE","KY","40220","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2170000","-85.6242000","2018-11-15 00:00:00","100","A","HIKES POINT CHILD CARE",""
"79927","1429077","SIERRA TARASCA RESTAURANT","","6501 OLD SHEPHERDSVILLE RD","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1550000","-85.6592000","2018-11-15 00:00:00","98","A","SIERRA TARASCA RESTAURANT",""
"32111","1429079","KIDS ACADEMY INC","","5121 MILE OF SUNSHINE DR","","LOUISVILLE","KY","40219","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1509000","-85.6608000","2018-11-15 00:00:00","99","A","KIDS ACADEMY INC",""
"102330","1429081","FARM TO FORK","","2425 PORTLAND AVE","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2706000","-85.7883000","2018-11-15 00:00:00","100","A","FARM TO FORK",""
"34933","1429082","MOBY DICK","","3802 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1969000","-85.8054000","2018-11-15 00:00:00","95","A","MOBY DICK",""
"91978","1429089","BUFFALO WILD WINGS","","10206 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2921000","-85.3617000","2018-11-15 00:00:00","97","A","BUFFALO WILD WINGS",""
"104034","1429093","SUNERGOS COFFEE","","1647 NORRIS PLACE","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2250000","-85.7064000","2018-11-15 00:00:00","100","A","SUNERGOS COFFEE",""
"102196","1429097","ROC RESTAURANT","","1327 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2350000","-85.7142000","2018-11-15 00:00:00","100","A","ROC RESTAURANT",""
"31618","1429099","ROSE ANNA HUGHES HOME","","2120 BUECHEL BANK RD","","LOUISVILLE","KY","40218","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1902000","-85.6468000","2018-11-14 00:00:00","95","A","ROSE ANNA HUGHES HOME",""
